trigram,frequency,percentage
pöb,48,3.8834888616685085e-05
öku,48,3.8834888616685085e-05
müb,48,3.8834888616685085e-05
fög,47,3.8025828437170815e-05
ÖGK,47,3.8025828437170815e-05
oßu,47,3.8025828437170815e-05
Hüc,46,3.721676825765654e-05
nöf,46,3.721676825765654e-05
töl,45,3.640770807814227e-05
Fäs,45,3.640770807814227e-05
Häk,45,3.640770807814227e-05
tüf,45,3.640770807814227e-05
iüb,45,3.640770807814227e-05
Höv,44,3.5598647898628e-05
Wül,43,3.478958771911372e-05
nän,43,3.478958771911372e-05
ißp,43,3.478958771911372e-05
Löt,43,3.478958771911372e-05
Bög,43,3.478958771911372e-05
Göb,42,3.398052753959945e-05
Özc,42,3.398052753959945e-05
böh,42,3.398052753959945e-05
Ölv,42,3.398052753959945e-05
Läm,41,3.317146736008518e-05
oßo,41,3.317146736008518e-05
höb,41,3.317146736008518e-05
ißu,41,3.317146736008518e-05
Nüt,40,3.23624071805709e-05
Köd,40,3.23624071805709e-05
eär,40,3.23624071805709e-05
Zül,40,3.23624071805709e-05
rüp,39,3.155334700105663e-05
köb,39,3.155334700105663e-05
Säl,39,3.155334700105663e-05
Höt,39,3.155334700105663e-05
Ölt,39,3.155334700105663e-05
lör,39,3.155334700105663e-05
wüc,39,3.155334700105663e-05
Mös,39,3.155334700105663e-05
möo,38,3.074428682154236e-05
Gäu,38,3.074428682154236e-05
Öme,38,3.074428682154236e-05
köd,38,3.074428682154236e-05
zäm,38,3.074428682154236e-05
söl,38,3.074428682154236e-05
Süs,38,3.074428682154236e-05
ußp,38,3.074428682154236e-05
ußv,38,3.074428682154236e-05
Töd,38,3.074428682154236e-05
füb,37,2.9935226642028086e-05
Öku,37,2.9935226642028086e-05
wül,37,2.9935226642028086e-05
pöt,37,2.9935226642028086e-05
aßu,37,2.9935226642028086e-05
zän,37,2.9935226642028086e-05
Ölr,37,2.9935226642028086e-05
häb,37,2.9935226642028086e-05
höt,37,2.9935226642028086e-05
müß,37,2.9935226642028086e-05
aßi,37,2.9935226642028086e-05
Büf,37,2.9935226642028086e-05
Gök,37,2.9935226642028086e-05
zär,37,2.9935226642028086e-05
Füg,37,2.9935226642028086e-05
Küp,37,2.9935226642028086e-05
Häs,36,2.9126166462513816e-05
zür,36,2.9126166462513816e-05
nüf,36,2.9126166462513816e-05
Gög,36,2.9126166462513816e-05
Näs,36,2.9126166462513816e-05
Wöb,36,2.9126166462513816e-05
nße,35,2.8317106282999542e-05
säf,35,2.8317106282999542e-05
Büg,35,2.8317106282999542e-05
Öfe,35,2.8317106282999542e-05
ußn,35,2.8317106282999542e-05
pös,35,2.8317106282999542e-05
Yüc,35,2.8317106282999542e-05
Röb,35,2.8317106282999542e-05
Vöh,34,2.750804610348527e-05
Köb,34,2.750804610348527e-05
Rüe,34,2.750804610348527e-05
Ölb,33,2.6698985923970998e-05
sök,33,2.6698985923970998e-05
Tül,33,2.6698985923970998e-05
Göh,33,2.6698985923970998e-05
nül,33,2.6698985923970998e-05
räi,33,2.6698985923970998e-05
wät,33,2.6698985923970998e-05
läp,33,2.6698985923970998e-05
oßi,33,2.6698985923970998e-05
äuf,33,2.6698985923970998e-05
böl,32,2.5889925744456725e-05
Döl,32,2.5889925744456725e-05
löb,32,2.5889925744456725e-05
Ägä,32,2.5889925744456725e-05
Pöc,32,2.5889925744456725e-05
ißf,31,2.508086556494245e-05
eßn,31,2.508086556494245e-05
Güc,31,2.508086556494245e-05
Süp,31,2.508086556494245e-05
ÖRR,31,2.508086556494245e-05
Däh,31,2.508086556494245e-05
aßv,31,2.508086556494245e-05
Pös,31,2.508086556494245e-05
päp,30,2.4271805385428177e-05
läß,30,2.4271805385428177e-05
pän,30,2.4271805385428177e-05
Göd,30,2.4271805385428177e-05
äth,30,2.4271805385428177e-05
Lüs,30,2.4271805385428177e-05
Pöb,30,2.4271805385428177e-05
Äus,30,2.4271805385428177e-05
Wüt,30,2.4271805385428177e-05
Pör,29,2.3462745205913907e-05
Süm,29,2.3462745205913907e-05
Möw,29,2.3462745205913907e-05
güs,29,2.3462745205913907e-05
gäh,29,2.3462745205913907e-05
bül,29,2.3462745205913907e-05
näg,29,2.3462745205913907e-05
lüe,29,2.3462745205913907e-05
läo,29,2.3462745205913907e-05
läe,29,2.3462745205913907e-05
Döt,28,2.2653685026399634e-05
möh,28,2.2653685026399634e-05
tüd,28,2.2653685026399634e-05
Häb,28,2.2653685026399634e-05
aßf,28,2.2653685026399634e-05
eßg,28,2.2653685026399634e-05
uäu,28,2.2653685026399634e-05
Häc,28,2.2653685026399634e-05
Tüf,28,2.2653685026399634e-05
Gät,27,2.184462484688536e-05
Röc,27,2.184462484688536e-05
Föt,27,2.184462484688536e-05
Hös,27,2.184462484688536e-05
hüm,27,2.184462484688536e-05
täf,27,2.184462484688536e-05
ußf,27,2.184462484688536e-05
Läh,27,2.184462484688536e-05
ißv,27,2.184462484688536e-05
Öli,27,2.184462484688536e-05
büx,27,2.184462484688536e-05
Häp,26,2.103556466737109e-05
Häg,26,2.103556466737109e-05
Ölg,26,2.103556466737109e-05
tül,26,2.103556466737109e-05
Fäk,26,2.103556466737109e-05
säe,26,2.103556466737109e-05
Tüv,26,2.103556466737109e-05
Äck,26,2.103556466737109e-05
ißk,25,2.0226504487856816e-05
eßi,25,2.0226504487856816e-05
säk,25,2.0226504487856816e-05
näe,25,2.0226504487856816e-05
pön,25,2.0226504487856816e-05
Pää,25,2.0226504487856816e-05
Pät,25,2.0226504487856816e-05
Süt,24,1.9417444308342543e-05
Düb,24,1.9417444308342543e-05
näd,24,1.9417444308342543e-05
Züs,24,1.9417444308342543e-05
RÜS,24,1.9417444308342543e-05
aßr,24,1.9417444308342543e-05
Süc,24,1.9417444308342543e-05
süf,24,1.9417444308342543e-05
ätz,23,1.860838412882827e-05
köt,23,1.860838412882827e-05
röe,23,1.860838412882827e-05
räß,23,1.860838412882827e-05
eäc,23,1.860838412882827e-05
Rül,23,1.860838412882827e-05
Ött,23,1.860838412882827e-05
Wäd,23,1.860838412882827e-05
Düf,23,1.860838412882827e-05
Käp,23,1.860838412882827e-05
Fän,23,1.860838412882827e-05
fäu,22,1.7799323949314e-05
Höp,22,1.7799323949314e-05
Wüh,22,1.7799323949314e-05
fök,22,1.7799323949314e-05
lüd,22,1.7799323949314e-05
Däb,22,1.7799323949314e-05
Tös,21,1.6990263769799725e-05
Dül,21,1.6990263769799725e-05
Püh,21,1.6990263769799725e-05
Lüh,21,1.6990263769799725e-05
Özt,21,1.6990263769799725e-05
Öla,20,1.618120359028545e-05
söf,20,1.618120359028545e-05
hüh,20,1.618120359028545e-05
fäs,20,1.618120359028545e-05
käp,20,1.618120359028545e-05
zön,20,1.618120359028545e-05
Özl,20,1.618120359028545e-05
Röl,20,1.618120359028545e-05
Rün,20,1.618120359028545e-05
SÜD,20,1.618120359028545e-05
Zär,20,1.618120359028545e-05
Nüc,19,1.537214341077118e-05
Döh,19,1.537214341077118e-05
ÖDP,19,1.537214341077118e-05
Gäb,19,1.537214341077118e-05
ühl,19,1.537214341077118e-05
eßm,19,1.537214341077118e-05
Böv,19,1.537214341077118e-05
Dös,19,1.537214341077118e-05
Bäh,19,1.537214341077118e-05
tök,19,1.537214341077118e-05
Wüm,19,1.537214341077118e-05
lür,19,1.537214341077118e-05
BÖR,18,1.4563083231256908e-05
aßk,18,1.4563083231256908e-05
Bäs,18,1.4563083231256908e-05
düp,18,1.4563083231256908e-05
Rüm,18,1.4563083231256908e-05
uän,18,1.4563083231256908e-05
mäk,18,1.4563083231256908e-05
Tüp,18,1.4563083231256908e-05
ÖBA,18,1.4563083231256908e-05
Göß,18,1.4563083231256908e-05
Tüm,18,1.4563083231256908e-05
üch,18,1.4563083231256908e-05
Mäz,18,1.4563083231256908e-05
Rüp,18,1.4563083231256908e-05
Kög,18,1.4563083231256908e-05
Mäß,18,1.4563083231256908e-05
RÜN,18,1.4563083231256908e-05
oßü,18,1.4563083231256908e-05
eßz,18,1.4563083231256908e-05
päl,18,1.4563083231256908e-05
räk,17,1.3754023051742634e-05
mök,17,1.3754023051742634e-05
Nöl,17,1.3754023051742634e-05
Üba,17,1.3754023051742634e-05
Gäh,17,1.3754023051742634e-05
örd,17,1.3754023051742634e-05
Ägi,16,1.2944962872228362e-05
Ülk,16,1.2944962872228362e-05
däp,16,1.2944962872228362e-05
ühr,16,1.2944962872228362e-05
Sär,16,1.2944962872228362e-05
Töf,16,1.2944962872228362e-05
Müg,16,1.2944962872228362e-05
Pöh,16,1.2944962872228362e-05
Rüf,16,1.2944962872228362e-05
oßn,16,1.2944962872228362e-05
üft,16,1.2944962872228362e-05
ißd,16,1.2944962872228362e-05
eßw,16,1.2944962872228362e-05
öck,16,1.2944962872228362e-05
Säf,15,1.2135902692714089e-05
Lür,15,1.2135902692714089e-05
ußk,15,1.2135902692714089e-05
Röß,15,1.2135902692714089e-05
Älp,15,1.2135902692714089e-05
rüe,15,1.2135902692714089e-05
aüb,15,1.2135902692714089e-05
Tör,15,1.2135902692714089e-05
töv,15,1.2135902692714089e-05
Ölw,15,1.2135902692714089e-05
zöf,15,1.2135902692714089e-05
yör,15,1.2135902692714089e-05
Höb,15,1.2135902692714089e-05
Cäs,15,1.2135902692714089e-05
ück,15,1.2135902692714089e-05
öde,15,1.2135902692714089e-05
Fös,15,1.2135902692714089e-05
häp,15,1.2135902692714089e-05
büf,15,1.2135902692714089e-05
übb,15,1.2135902692714089e-05
föG,15,1.2135902692714089e-05
Kül,15,1.2135902692714089e-05
eßp,15,1.2135902692714089e-05
jür,14,1.1326842513199817e-05
Äff,14,1.1326842513199817e-05
Özk,14,1.1326842513199817e-05
ÖAW,14,1.1326842513199817e-05
Öbe,14,1.1326842513199817e-05
Eßl,14,1.1326842513199817e-05
eüs,14,1.1326842513199817e-05
eäs,14,1.1326842513199817e-05
Jär,14,1.1326842513199817e-05
sör,14,1.1326842513199817e-05
eßr,14,1.1326842513199817e-05
Küg,14,1.1326842513199817e-05
Räb,14,1.1326842513199817e-05
Räi,14,1.1326842513199817e-05
Föö,14,1.1326842513199817e-05
NÜR,14,1.1326842513199817e-05
räq,14,1.1326842513199817e-05
äte,14,1.1326842513199817e-05
lök,14,1.1326842513199817e-05
kük,14,1.1326842513199817e-05
süs,14,1.1326842513199817e-05
aßw,14,1.1326842513199817e-05
Büe,13,1.0517782333685545e-05
ußr,13,1.0517782333685545e-05
rße,13,1.0517782333685545e-05
Ösi,13,1.0517782333685545e-05
eßh,13,1.0517782333685545e-05
Öts,13,1.0517782333685545e-05
häk,13,1.0517782333685545e-05
eßa,13,1.0517782333685545e-05
Mäs,13,1.0517782333685545e-05
räe,13,1.0517782333685545e-05
löp,13,1.0517782333685545e-05
ÖTV,13,1.0517782333685545e-05
ußd,13,1.0517782333685545e-05
Öln,13,1.0517782333685545e-05
Wös,13,1.0517782333685545e-05
Güv,13,1.0517782333685545e-05
Röp,13,1.0517782333685545e-05
Päp,13,1.0517782333685545e-05
süh,13,1.0517782333685545e-05
ißc,13,1.0517782333685545e-05
Näf,13,1.0517782333685545e-05
Öba,13,1.0517782333685545e-05
Läg,13,1.0517782333685545e-05
eäh,13,1.0517782333685545e-05
vör,12,9.708722154171271e-06
Höd,12,9.708722154171271e-06
ämp,12,9.708722154171271e-06
ÖOC,12,9.708722154171271e-06
Jüt,12,9.708722154171271e-06
füc,12,9.708722154171271e-06
Höj,12,9.708722154171271e-06
päß,12,9.708722154171271e-06
böi,12,9.708722154171271e-06
nök,12,9.708722154171271e-06
Püs,12,9.708722154171271e-06
aßh,12,9.708722154171271e-06
hüf,12,9.708722154171271e-06
Föl,12,9.708722154171271e-06
DÜS,12,9.708722154171271e-06
eßü,12,9.708722154171271e-06
Ölu,12,9.708722154171271e-06
Zöp,12,9.708722154171271e-06
Cäc,12,9.708722154171271e-06
Wäg,12,9.708722154171271e-06
aßd,12,9.708722154171271e-06
köf,12,9.708722154171271e-06
När,11,8.899661974657e-06
Häß,11,8.899661974657e-06
Aßm,11,8.899661974657e-06
Üna,11,8.899661974657e-06
rük,11,8.899661974657e-06
Däu,11,8.899661974657e-06
Döm,11,8.899661974657e-06
Wöc,11,8.899661974657e-06
ürg,11,8.899661974657e-06
Düz,11,8.899661974657e-06
Süh,11,8.899661974657e-06
dön,11,8.899661974657e-06
Mät,11,8.899661974657e-06
Möt,11,8.899661974657e-06
ÖAA,11,8.899661974657e-06
Öhl,11,8.899661974657e-06
Zäp,11,8.899661974657e-06
Rög,11,8.899661974657e-06
mäb,11,8.899661974657e-06
BÄK,11,8.899661974657e-06
ürf,11,8.899661974657e-06
Äch,11,8.899661974657e-06
Nös,11,8.899661974657e-06
ußh,10,8.090601795142726e-06
Päh,10,8.090601795142726e-06
Püc,10,8.090601795142726e-06
aßa,10,8.090601795142726e-06
mäa,10,8.090601795142726e-06
ünd,10,8.090601795142726e-06
Lön,10,8.090601795142726e-06
Küt,10,8.090601795142726e-06
Jäk,10,8.090601795142726e-06
höm,10,8.090601795142726e-06
KÜS,10,8.090601795142726e-06
füs,10,8.090601795142726e-06
bäh,10,8.090601795142726e-06
gäl,10,8.090601795142726e-06
däu,10,8.090601795142726e-06
täq,10,8.090601795142726e-06
Äsc,10,8.090601795142726e-06
Hüm,10,8.090601795142726e-06
nük,10,8.090601795142726e-06
Büß,10,8.090601795142726e-06
ütt,10,8.090601795142726e-06
Täs,10,8.090601795142726e-06
Höe,10,8.090601795142726e-06
Dät,10,8.090601795142726e-06
öer,10,8.090601795142726e-06
Ätn,10,8.090601795142726e-06
Gäm,9,7.281541615628454e-06
Röv,9,7.281541615628454e-06
sül,9,7.281541615628454e-06
Ödl,9,7.281541615628454e-06
ürk,9,7.281541615628454e-06
Tün,9,7.281541615628454e-06
wäm,9,7.281541615628454e-06
iäm,9,7.281541615628454e-06
jät,9,7.281541615628454e-06
Wüb,9,7.281541615628454e-06
Räc,9,7.281541615628454e-06
Käß,9,7.281541615628454e-06
hös,9,7.281541615628454e-06
mön,9,7.281541615628454e-06
äge,9,7.281541615628454e-06
Püp,9,7.281541615628454e-06
pöö,9,7.281541615628454e-06
läi,9,7.281541615628454e-06
Önc,9,7.281541615628454e-06
Äbt,9,7.281541615628454e-06
Bök,9,7.281541615628454e-06
Öhr,9,7.281541615628454e-06
Fög,9,7.281541615628454e-06
Jäc,9,7.281541615628454e-06
Köß,9,7.281541615628454e-06
wön,8,6.472481436114181e-06
Zöc,8,6.472481436114181e-06
föl,8,6.472481436114181e-06
yän,8,6.472481436114181e-06
jöl,8,6.472481436114181e-06
mös,8,6.472481436114181e-06
öli,8,6.472481436114181e-06
Ähr,8,6.472481436114181e-06
Röi,8,6.472481436114181e-06
fäf,8,6.472481436114181e-06
güe,8,6.472481436114181e-06
Büy,8,6.472481436114181e-06
ÖHB,8,6.472481436114181e-06
Rür,8,6.472481436114181e-06
ürd,8,6.472481436114181e-06
kän,8,6.472481436114181e-06
föt,8,6.472481436114181e-06
güm,8,6.472481436114181e-06
Löl,8,6.472481436114181e-06
Häd,8,6.472481436114181e-06
Örn,8,6.472481436114181e-06
Rör,8,6.472481436114181e-06
Tüs,8,6.472481436114181e-06
Sök,8,6.472481436114181e-06
Güm,8,6.472481436114181e-06
äck,8,6.472481436114181e-06
üss,8,6.472481436114181e-06
TÜP,8,6.472481436114181e-06
Öch,8,6.472481436114181e-06
Käh,8,6.472481436114181e-06
Lät,7,5.663421256599908e-06
Mäg,7,5.663421256599908e-06
Söc,7,5.663421256599908e-06
räa,7,5.663421256599908e-06
ÖRV,7,5.663421256599908e-06
Ück,7,5.663421256599908e-06
Höw,7,5.663421256599908e-06
läa,7,5.663421256599908e-06
lüv,7,5.663421256599908e-06
Böm,7,5.663421256599908e-06
ünf,7,5.663421256599908e-06
ÖRK,7,5.663421256599908e-06
AöR,7,5.663421256599908e-06
Öti,7,5.663421256599908e-06
pöl,7,5.663421256599908e-06
Düd,7,5.663421256599908e-06
Ümm,7,5.663421256599908e-06
KÖL,7,5.663421256599908e-06
Oßw,7,5.663421256599908e-06
jäm,7,5.663421256599908e-06
Nüd,7,5.663421256599908e-06
Öca,7,5.663421256599908e-06
Sög,7,5.663421256599908e-06
Räs,7,5.663421256599908e-06
wög,7,5.663421256599908e-06
güb,7,5.663421256599908e-06
jär,7,5.663421256599908e-06
GÖG,7,5.663421256599908e-06
löm,7,5.663421256599908e-06
Jüg,7,5.663421256599908e-06
iöl,7,5.663421256599908e-06
ißz,7,5.663421256599908e-06
äul,7,5.663421256599908e-06
Lüm,7,5.663421256599908e-06
gör,7,5.663421256599908e-06
äle,7,5.663421256599908e-06
ämt,7,5.663421256599908e-06
göz,7,5.663421256599908e-06
Böw,6,4.854361077085636e-06
zäc,6,4.854361077085636e-06
müf,6,4.854361077085636e-06
Hüd,6,4.854361077085636e-06
Änn,6,4.854361077085636e-06
Nüß,6,4.854361077085636e-06
Öld,6,4.854361077085636e-06
häg,6,4.854361077085636e-06
RÜC,6,4.854361077085636e-06
Züh,6,4.854361077085636e-06
Düc,6,4.854361077085636e-06
Söt,6,4.854361077085636e-06
üle,6,4.854361077085636e-06
Üst,6,4.854361077085636e-06
Öze,6,4.854361077085636e-06
gäß,6,4.854361077085636e-06
Täf,6,4.854361077085636e-06
ßle,6,4.854361077085636e-06
düf,6,4.854361077085636e-06
Ölq,6,4.854361077085636e-06
Cöm,6,4.854361077085636e-06
ÖHV,6,4.854361077085636e-06
Ürü,6,4.854361077085636e-06
tää,6,4.854361077085636e-06
Hüi,6,4.854361077085636e-06
aßp,6,4.854361077085636e-06
ÖKB,6,4.854361077085636e-06
hüß,6,4.854361077085636e-06
üka,6,4.854361077085636e-06
Där,6,4.854361077085636e-06
Cöl,6,4.854361077085636e-06
eäm,6,4.854361077085636e-06
Löö,6,4.854361077085636e-06
FÜR,6,4.854361077085636e-06
ÖKO,6,4.854361077085636e-06
Läp,6,4.854361077085636e-06
Söf,6,4.854361077085636e-06
Örj,6,4.854361077085636e-06
Lüp,6,4.854361077085636e-06
Gäc,6,4.854361077085636e-06
Jüc,6,4.854361077085636e-06
aök,6,4.854361077085636e-06
Düp,6,4.854361077085636e-06
däh,5,4.045300897571363e-06
Güd,5,4.045300897571363e-06
ärk,5,4.045300897571363e-06
täs,5,4.045300897571363e-06
Düt,5,4.045300897571363e-06
ußz,5,4.045300897571363e-06
ßen,5,4.045300897571363e-06
Pül,5,4.045300897571363e-06
üns,5,4.045300897571363e-06
uäm,5,4.045300897571363e-06
eök,5,4.045300897571363e-06
rää,5,4.045300897571363e-06
Köm,5,4.045300897571363e-06
rüz,5,4.045300897571363e-06
zäp,5,4.045300897571363e-06
Hüx,5,4.045300897571363e-06
kät,5,4.045300897571363e-06
üti,5,4.045300897571363e-06
ÖEH,5,4.045300897571363e-06
ölf,5,4.045300897571363e-06
Ösc,5,4.045300897571363e-06
döf,5,4.045300897571363e-06
höd,5,4.045300897571363e-06
Däl,5,4.045300897571363e-06
ürm,5,4.045300897571363e-06
Föc,5,4.045300897571363e-06
OÖV,5,4.045300897571363e-06
Mäk,5,4.045300897571363e-06
möw,5,4.045300897571363e-06
däa,5,4.045300897571363e-06
gÄq,5,4.045300897571363e-06
ÖIA,5,4.045300897571363e-06
wäe,5,4.045300897571363e-06
äht,5,4.045300897571363e-06
Özg,5,4.045300897571363e-06
Ötl,5,4.045300897571363e-06
Pöp,5,4.045300897571363e-06
Nüm,5,4.045300897571363e-06
Öde,5,4.045300897571363e-06
Ödn,5,4.045300897571363e-06
nöG,5,4.045300897571363e-06
Ähm,5,4.045300897571363e-06
Ödö,5,4.045300897571363e-06
ußj,5,4.045300897571363e-06
lüß,5,4.045300897571363e-06
düz,5,4.045300897571363e-06
Jät,5,4.045300897571363e-06
Fön,5,4.045300897571363e-06
ÖGD,5,4.045300897571363e-06
müp,5,4.045300897571363e-06
Zäi,5,4.045300897571363e-06
tüs,5,4.045300897571363e-06
hök,5,4.045300897571363e-06
ÖBV,5,4.045300897571363e-06
Höm,5,4.045300897571363e-06
MÜS,5,4.045300897571363e-06
mäp,5,4.045300897571363e-06
nöb,5,4.045300897571363e-06
ßte,5,4.045300897571363e-06
yüp,4,3.2362407180570906e-06
Käb,4,3.2362407180570906e-06
Häa,4,3.2362407180570906e-06
küg,4,3.2362407180570906e-06
Öve,4,3.2362407180570906e-06
Köv,4,3.2362407180570906e-06
böa,4,3.2362407180570906e-06
Eöt,4,3.2362407180570906e-06
Güh,4,3.2362407180570906e-06
Tög,4,3.2362407180570906e-06
NÄR,4,3.2362407180570906e-06
Güg,4,3.2362407180570906e-06
örs,4,3.2362407180570906e-06
Büm,4,3.2362407180570906e-06
bäi,4,3.2362407180570906e-06
VÖZ,4,3.2362407180570906e-06
häi,4,3.2362407180570906e-06
öne,4,3.2362407180570906e-06
jäl,4,3.2362407180570906e-06
äde,4,3.2362407180570906e-06
vär,4,3.2362407180570906e-06
püh,4,3.2362407180570906e-06
zöd,4,3.2362407180570906e-06
Öge,4,3.2362407180570906e-06
läz,4,3.2362407180570906e-06
ÖJA,4,3.2362407180570906e-06
FÖJ,4,3.2362407180570906e-06
Bük,4,3.2362407180570906e-06
Säk,4,3.2362407180570906e-06
Jöc,4,3.2362407180570906e-06
Jöh,4,3.2362407180570906e-06
iäu,4,3.2362407180570906e-06
uäd,4,3.2362407180570906e-06
mäe,4,3.2362407180570906e-06
Zöt,4,3.2362407180570906e-06
Äxt,4,3.2362407180570906e-06
Yük,4,3.2362407180570906e-06
ürs,4,3.2362407180570906e-06
Lög,4,3.2362407180570906e-06
Aßl,4,3.2362407180570906e-06
äll,4,3.2362407180570906e-06
küt,4,3.2362407180570906e-06
üll,4,3.2362407180570906e-06
NÖA,4,3.2362407180570906e-06
kög,4,3.2362407180570906e-06
ähe,4,3.2362407180570906e-06
Ödi,4,3.2362407180570906e-06
Göc,4,3.2362407180570906e-06
Pön,4,3.2362407180570906e-06
Kök,4,3.2362407180570906e-06
zäa,4,3.2362407180570906e-06
ÖIF,4,3.2362407180570906e-06
Fät,4,3.2362407180570906e-06
änn,4,3.2362407180570906e-06
Nöh,4,3.2362407180570906e-06
tüz,4,3.2362407180570906e-06
Öza,4,3.2362407180570906e-06
hüü,4,3.2362407180570906e-06
röz,4,3.2362407180570906e-06
eßv,4,3.2362407180570906e-06
Möp,4,3.2362407180570906e-06
rüü,4,3.2362407180570906e-06
ÖWA,4,3.2362407180570906e-06
ölp,4,3.2362407180570906e-06
Pök,4,3.2362407180570906e-06
löz,4,3.2362407180570906e-06
säb,4,3.2362407180570906e-06
öfl,4,3.2362407180570906e-06
iäh,4,3.2362407180570906e-06
Möm,4,3.2362407180570906e-06
Läß,4,3.2362407180570906e-06
Nüz,4,3.2362407180570906e-06
Süf,4,3.2362407180570906e-06
Pöm,4,3.2362407180570906e-06
BÖL,4,3.2362407180570906e-06
Zöb,4,3.2362407180570906e-06
iön,4,3.2362407180570906e-06
täc,4,3.2362407180570906e-06
läb,3,2.427180538542818e-06
Jöb,3,2.427180538542818e-06
Jüb,3,2.427180538542818e-06
öni,3,2.427180538542818e-06
Päu,3,2.427180538542818e-06
güz,3,2.427180538542818e-06
löC,3,2.427180538542818e-06
SÖP,3,2.427180538542818e-06
bök,3,2.427180538542818e-06
Wüe,3,2.427180538542818e-06
yür,3,2.427180538542818e-06
pöc,3,2.427180538542818e-06
VÖB,3,2.427180538542818e-06
böm,3,2.427180538542818e-06
Sür,3,2.427180538542818e-06
oßj,3,2.427180538542818e-06
pök,3,2.427180538542818e-06
döb,3,2.427180538542818e-06
Düw,3,2.427180538542818e-06
räj,3,2.427180538542818e-06
Nöc,3,2.427180538542818e-06
pöm,3,2.427180538542818e-06
Nök,3,2.427180538542818e-06
üth,3,2.427180538542818e-06
Küf,3,2.427180538542818e-06
nöh,3,2.427180538542818e-06
mät,3,2.427180538542818e-06
Örs,3,2.427180538542818e-06
nüa,3,2.427180538542818e-06
Mää,3,2.427180538542818e-06
Lök,3,2.427180538542818e-06
Vän,3,2.427180538542818e-06
büe,3,2.427180538542818e-06
täe,3,2.427180538542818e-06
müg,3,2.427180538542818e-06
dül,3,2.427180538542818e-06
Göz,3,2.427180538542818e-06
KÖS,3,2.427180538542818e-06
Güe,3,2.427180538542818e-06
bäs,3,2.427180538542818e-06
üge,3,2.427180538542818e-06
äsc,3,2.427180538542818e-06
wäi,3,2.427180538542818e-06
hüe,3,2.427180538542818e-06
süe,3,2.427180538542818e-06
Wüp,3,2.427180538542818e-06
nät,3,2.427180538542818e-06
Böö,3,2.427180538542818e-06
ürz,3,2.427180538542818e-06
dät,3,2.427180538542818e-06
Söz,3,2.427180538542818e-06
Läb,3,2.427180538542818e-06
äqu,3,2.427180538542818e-06
dök,3,2.427180538542818e-06
Ümi,3,2.427180538542818e-06
röö,3,2.427180538542818e-06
nßl,3,2.427180538542818e-06
död,3,2.427180538542818e-06
Füm,3,2.427180538542818e-06
Füe,3,2.427180538542818e-06
FÖD,3,2.427180538542818e-06
SÖD,3,2.427180538542818e-06
Räk,3,2.427180538542818e-06
Näp,3,2.427180538542818e-06
süt,3,2.427180538542818e-06
NÖs,3,2.427180538542818e-06
ölv,3,2.427180538542818e-06
RÜB,3,2.427180538542818e-06
täp,3,2.427180538542818e-06
güß,3,2.427180538542818e-06
UßE,3,2.427180538542818e-06
Nüe,3,2.427180538542818e-06
ÖSP,3,2.427180538542818e-06
büz,3,2.427180538542818e-06
söc,3,2.427180538542818e-06
öle,3,2.427180538542818e-06
Büx,3,2.427180538542818e-06
ÖLV,3,2.427180538542818e-06
ÖZI,3,2.427180538542818e-06
Züb,3,2.427180538542818e-06
Wöß,3,2.427180538542818e-06
ißq,3,2.427180538542818e-06
ÜBE,3,2.427180538542818e-06
Zör,3,2.427180538542818e-06
Düü,3,2.427180538542818e-06
Böi,3,2.427180538542818e-06
ühe,3,2.427180538542818e-06
säi,3,2.427180538542818e-06
yög,3,2.427180538542818e-06
ÖGP,3,2.427180538542818e-06
ÖAV,3,2.427180538542818e-06
yße,3,2.427180538542818e-06
Lük,3,2.427180538542818e-06
aßz,3,2.427180538542818e-06
Höi,3,2.427180538542818e-06
Vör,3,2.427180538542818e-06
Üff,3,2.427180538542818e-06
Üfi,3,2.427180538542818e-06
Gäf,3,2.427180538542818e-06
GÖD,3,2.427180538542818e-06
GÜT,3,2.427180538542818e-06
Ült,3,2.427180538542818e-06
Jöl,3,2.427180538542818e-06
Löv,3,2.427180538542818e-06
Löd,3,2.427180538542818e-06
Käg,3,2.427180538542818e-06
Güz,3,2.427180538542818e-06
mäz,3,2.427180538542818e-06
Död,3,2.427180538542818e-06
döt,3,2.427180538542818e-06
röv,3,2.427180538542818e-06
RÄG,2,1.6181203590285453e-06
eät,2,1.6181203590285453e-06
püt,2,1.6181203590285453e-06
uäk,2,1.6181203590285453e-06
